#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 2016-01-01 to 2022-03-23
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 622: Mesa Lakes, CO
#	SNOTEL 682: Park Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name  Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description       
# Snow Depth    Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           SNWD          Total snow depth  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 2016-01-01 to 2022-03-23
#
# As of: Mar 23, 2022 2:07:35 PM GMT-08:00
#
Date,Station Name,Station Id,Latitude,Longitude,Elevation (ft),Snow Depth (cm) Start of Day Values
2021-11-25,Mesa Lakes,622,39.05831,-108.05835,10000,15
2021-11-26,Mesa Lakes,622,39.05831,-108.05835,10000,18
2021-11-27,Mesa Lakes,622,39.05831,-108.05835,10000,18
2021-11-28,Mesa Lakes,622,39.05831,-108.05835,10000,18
2021-11-29,Mesa Lakes,622,39.05831,-108.05835,10000,18
2021-11-30,Mesa Lakes,622,39.05831,-108.05835,10000,18
2021-12-01,Mesa Lakes,622,39.05831,-108.05835,10000,18
2021-12-02,Mesa Lakes,622,39.05831,-108.05835,10000,15
2021-12-03,Mesa Lakes,622,39.05831,-108.05835,10000,18
2021-12-04,Mesa Lakes,622,39.05831,-108.05835,10000,15
2021-12-05,Mesa Lakes,622,39.05831,-108.05835,10000,15
2021-12-06,Mesa Lakes,622,39.05831,-108.05835,10000,18
2021-12-07,Mesa Lakes,622,39.05831,-108.05835,10000,20
2021-12-08,Mesa Lakes,622,39.05831,-108.05835,10000,23
2021-12-09,Mesa Lakes,622,39.05831,-108.05835,10000,28
2021-12-10,Mesa Lakes,622,39.05831,-108.05835,10000,51
2021-12-11,Mesa Lakes,622,39.05831,-108.05835,10000,51
2021-12-12,Mesa Lakes,622,39.05831,-108.05835,10000,61
2021-12-13,Mesa Lakes,622,39.05831,-108.05835,10000,53
2021-12-14,Mesa Lakes,622,39.05831,-108.05835,10000,51
2021-12-15,Mesa Lakes,622,39.05831,-108.05835,10000,48
2021-12-16,Mesa Lakes,622,39.05831,-108.05835,10000,56
2021-12-17,Mesa Lakes,622,39.05831,-108.05835,10000,56
2021-12-18,Mesa Lakes,622,39.05831,-108.05835,10000,56
2021-12-19,Mesa Lakes,622,39.05831,-108.05835,10000,56
2021-12-20,Mesa Lakes,622,39.05831,-108.05835,10000,56
2021-12-21,Mesa Lakes,622,39.05831,-108.05835,10000,46
2021-12-22,Mesa Lakes,622,39.05831,-108.05835,10000,46
2021-12-23,Mesa Lakes,622,39.05831,-108.05835,10000,51
2021-12-24,Mesa Lakes,622,39.05831,-108.05835,10000,69
2021-12-25,Mesa Lakes,622,39.05831,-108.05835,10000,86
2021-12-26,Mesa Lakes,622,39.05831,-108.05835,10000,86
2021-12-27,Mesa Lakes,622,39.05831,-108.05835,10000,89
2021-12-28,Mesa Lakes,622,39.05831,-108.05835,10000,89
2021-12-29,Mesa Lakes,622,39.05831,-108.05835,10000,94
2021-12-30,Mesa Lakes,622,39.05831,-108.05835,10000,97
2021-12-31,Mesa Lakes,622,39.05831,-108.05835,10000,99
2022-01-01,Mesa Lakes,622,39.05831,-108.05835,10000,112
2022-01-02,Mesa Lakes,622,39.05831,-108.05835,10000,114
2022-01-03,Mesa Lakes,622,39.05831,-108.05835,10000,127
2022-01-04,Mesa Lakes,622,39.05831,-108.05835,10000,119
2022-01-05,Mesa Lakes,622,39.05831,-108.05835,10000,117
2022-01-06,Mesa Lakes,622,39.05831,-108.05835,10000,114
2022-01-07,Mesa Lakes,622,39.05831,-108.05835,10000,109
2022-01-08,Mesa Lakes,622,39.05831,-108.05835,10000,107
2022-01-09,Mesa Lakes,622,39.05831,-108.05835,10000,107
2022-01-10,Mesa Lakes,622,39.05831,-108.05835,10000,109
2022-01-11,Mesa Lakes,622,39.05831,-108.05835,10000,112
2022-01-12,Mesa Lakes,622,39.05831,-108.05835,10000,112
2022-01-13,Mesa Lakes,622,39.05831,-108.05835,10000,109
2022-01-14,Mesa Lakes,622,39.05831,-108.05835,10000,107
2022-01-15,Mesa Lakes,622,39.05831,-108.05835,10000,107
2022-01-16,Mesa Lakes,622,39.05831,-108.05835,10000,104
2022-01-17,Mesa Lakes,622,39.05831,-108.05835,10000,104
2022-01-18,Mesa Lakes,622,39.05831,-108.05835,10000,104
2022-01-19,Mesa Lakes,622,39.05831,-108.05835,10000,102
2022-01-20,Mesa Lakes,622,39.05831,-108.05835,10000,99
2022-01-21,Mesa Lakes,622,39.05831,-108.05835,10000,97
2022-01-22,Mesa Lakes,622,39.05831,-108.05835,10000,107
2022-01-23,Mesa Lakes,622,39.05831,-108.05835,10000,109
2022-01-24,Mesa Lakes,622,39.05831,-108.05835,10000,107
2022-01-25,Mesa Lakes,622,39.05831,-108.05835,10000,107
2022-01-26,Mesa Lakes,622,39.05831,-108.05835,10000,104
2022-01-27,Mesa Lakes,622,39.05831,-108.05835,10000,104
2022-01-28,Mesa Lakes,622,39.05831,-108.05835,10000,104
2022-01-29,Mesa Lakes,622,39.05831,-108.05835,10000,107
2022-01-30,Mesa Lakes,622,39.05831,-108.05835,10000,107
2022-01-31,Mesa Lakes,622,39.05831,-108.05835,10000,104
2022-02-01,Mesa Lakes,622,39.05831,-108.05835,10000,104
2022-02-02,Mesa Lakes,622,39.05831,-108.05835,10000,104
2022-02-03,Mesa Lakes,622,39.05831,-108.05835,10000,104
2022-02-04,Mesa Lakes,622,39.05831,-108.05835,10000,104
2022-02-05,Mesa Lakes,622,39.05831,-108.05835,10000,102
2022-02-06,Mesa Lakes,622,39.05831,-108.05835,10000,102
2022-02-07,Mesa Lakes,622,39.05831,-108.05835,10000,99
2022-02-08,Mesa Lakes,622,39.05831,-108.05835,10000,99
2022-02-09,Mesa Lakes,622,39.05831,-108.05835,10000,102
2022-02-10,Mesa Lakes,622,39.05831,-108.05835,10000,102
2022-02-11,Mesa Lakes,622,39.05831,-108.05835,10000,102
2022-02-12,Mesa Lakes,622,39.05831,-108.05835,10000,102
2022-02-13,Mesa Lakes,622,39.05831,-108.05835,10000,102
2022-02-14,Mesa Lakes,622,39.05831,-108.05835,10000,102
2022-02-15,Mesa Lakes,622,39.05831,-108.05835,10000,99
2022-02-16,Mesa Lakes,622,39.05831,-108.05835,10000,99
2022-02-17,Mesa Lakes,622,39.05831,-108.05835,10000,114
2022-02-18,Mesa Lakes,622,39.05831,-108.05835,10000,112
2022-02-19,Mesa Lakes,622,39.05831,-108.05835,10000,109
2022-02-20,Mesa Lakes,622,39.05831,-108.05835,10000,107
2022-02-21,Mesa Lakes,622,39.05831,-108.05835,10000,104
2022-02-22,Mesa Lakes,622,39.05831,-108.05835,10000,107
2022-02-23,Mesa Lakes,622,39.05831,-108.05835,10000,109
2022-02-24,Mesa Lakes,622,39.05831,-108.05835,10000,109
2022-02-25,Mesa Lakes,622,39.05831,-108.05835,10000,117
2022-02-26,Mesa Lakes,622,39.05831,-108.05835,10000,119
2022-02-27,Mesa Lakes,622,39.05831,-108.05835,10000,130
2022-02-28,Mesa Lakes,622,39.05831,-108.05835,10000,124
2022-03-01,Mesa Lakes,622,39.05831,-108.05835,10000,122
2022-03-02,Mesa Lakes,622,39.05831,-108.05835,10000,119
2022-03-03,Mesa Lakes,622,39.05831,-108.05835,10000,117
2022-03-04,Mesa Lakes,622,39.05831,-108.05835,10000,112
2022-03-05,Mesa Lakes,622,39.05831,-108.05835,10000,114
2022-03-06,Mesa Lakes,622,39.05831,-108.05835,10000,145
2022-03-07,Mesa Lakes,622,39.05831,-108.05835,10000,147
2022-03-08,Mesa Lakes,622,39.05831,-108.05835,10000,145
2022-03-09,Mesa Lakes,622,39.05831,-108.05835,10000,142
2022-03-10,Mesa Lakes,622,39.05831,-108.05835,10000,142
2022-03-11,Mesa Lakes,622,39.05831,-108.05835,10000,147
2022-03-12,Mesa Lakes,622,39.05831,-108.05835,10000,145
2022-03-13,Mesa Lakes,622,39.05831,-108.05835,10000,140
2022-03-14,Mesa Lakes,622,39.05831,-108.05835,10000,142
2022-03-15,Mesa Lakes,622,39.05831,-108.05835,10000,142
2022-03-16,Mesa Lakes,622,39.05831,-108.05835,10000,137
2022-03-17,Mesa Lakes,622,39.05831,-108.05835,10000,142
2022-03-18,Mesa Lakes,622,39.05831,-108.05835,10000,137
2022-03-19,Mesa Lakes,622,39.05831,-108.05835,10000,140
2022-03-20,Mesa Lakes,622,39.05831,-108.05835,10000,135
2022-03-21,Mesa Lakes,622,39.05831,-108.05835,10000,135
2022-03-22,Mesa Lakes,622,39.05831,-108.05835,10000,140
2022-03-23,Mesa Lakes,622,39.05831,-108.05835,10000,135
2016-01-01,Park Reservoir,682,39.04644,-107.87414,9960,145
2016-01-02,Park Reservoir,682,39.04644,-107.87414,9960,140
2016-01-03,Park Reservoir,682,39.04644,-107.87414,9960,135
2016-01-04,Park Reservoir,682,39.04644,-107.87414,9960,132
2016-01-05,Park Reservoir,682,39.04644,-107.87414,9960,127
2016-01-06,Park Reservoir,682,39.04644,-107.87414,9960,124
2016-01-07,Park Reservoir,682,39.04644,-107.87414,9960,130
2016-01-08,Park Reservoir,682,39.04644,-107.87414,9960,137
2016-01-09,Park Reservoir,682,39.04644,-107.87414,9960,135
2016-01-10,Park Reservoir,682,39.04644,-107.87414,9960,132
2016-01-11,Park Reservoir,682,39.04644,-107.87414,9960,132
2016-01-12,Park Reservoir,682,39.04644,-107.87414,9960,130
2016-01-13,Park Reservoir,682,39.04644,-107.87414,9960,127
2016-01-14,Park Reservoir,682,39.04644,-107.87414,9960,127
2016-01-15,Park Reservoir,682,39.04644,-107.87414,9960,122
2016-01-16,Park Reservoir,682,39.04644,-107.87414,9960,135
2016-01-17,Park Reservoir,682,39.04644,-107.87414,9960,142
2016-01-18,Park Reservoir,682,39.04644,-107.87414,9960,140
2016-01-19,Park Reservoir,682,39.04644,-107.87414,9960,140
2016-01-20,Park Reservoir,682,39.04644,-107.87414,9960,145
2016-01-21,Park Reservoir,682,39.04644,-107.87414,9960,157
2016-01-22,Park Reservoir,682,39.04644,-107.87414,9960,152
2016-01-23,Park Reservoir,682,39.04644,-107.87414,9960,147
2016-01-24,Park Reservoir,682,39.04644,-107.87414,9960,142
2016-01-25,Park Reservoir,682,39.04644,-107.87414,9960,155
2016-01-26,Park Reservoir,682,39.04644,-107.87414,9960,155
2016-01-27,Park Reservoir,682,39.04644,-107.87414,9960,150
2016-01-28,Park Reservoir,682,39.04644,-107.87414,9960,145
2016-01-29,Park Reservoir,682,39.04644,-107.87414,9960,145
2016-01-30,Park Reservoir,682,39.04644,-107.87414,9960,142
2016-01-31,Park Reservoir,682,39.04644,-107.87414,9960,142
2016-02-01,Park Reservoir,682,39.04644,-107.87414,9960,165
2016-02-02,Park Reservoir,682,39.04644,-107.87414,9960,175
2016-02-03,Park Reservoir,682,39.04644,-107.87414,9960,173
2016-02-04,Park Reservoir,682,39.04644,-107.87414,9960,168
2016-02-05,Park Reservoir,682,39.04644,-107.87414,9960,163
2016-02-06,Park Reservoir,682,39.04644,-107.87414,9960,165
2016-02-07,Park Reservoir,682,39.04644,-107.87414,9960,163
2016-02-08,Park Reservoir,682,39.04644,-107.87414,9960,160
2016-02-09,Park Reservoir,682,39.04644,-107.87414,9960,157
2016-02-10,Park Reservoir,682,39.04644,-107.87414,9960,155
2016-02-11,Park Reservoir,682,39.04644,-107.87414,9960,152
2016-02-12,Park Reservoir,682,39.04644,-107.87414,9960,152
2016-02-13,Park Reservoir,682,39.04644,-107.87414,9960,150
2016-02-14,Park Reservoir,682,39.04644,-107.87414,9960,150
2016-02-15,Park Reservoir,682,39.04644,-107.87414,9960,150
2016-02-16,Park Reservoir,682,39.04644,-107.87414,9960,147
2016-02-17,Park Reservoir,682,39.04644,-107.87414,9960,147
2016-02-18,Park Reservoir,682,39.04644,-107.87414,9960,145
2016-02-19,Park Reservoir,682,39.04644,-107.87414,9960,152
2016-02-20,Park Reservoir,682,39.04644,-107.87414,9960,150
2016-02-21,Park Reservoir,682,39.04644,-107.87414,9960,150
2016-02-22,Park Reservoir,682,39.04644,-107.87414,9960,147
2016-02-23,Park Reservoir,682,39.04644,-107.87414,9960,150
2016-02-24,Park Reservoir,682,39.04644,-107.87414,9960,152
2016-02-25,Park Reservoir,682,39.04644,-107.87414,9960,150
2016-02-26,Park Reservoir,682,39.04644,-107.87414,9960,147
2016-02-27,Park Reservoir,682,39.04644,-107.87414,9960,147
2016-02-28,Park Reservoir,682,39.04644,-107.87414,9960,145
2016-02-29,Park Reservoir,682,39.04644,-107.87414,9960,145
2016-03-01,Park Reservoir,682,39.04644,-107.87414,9960,145
2016-03-02,Park Reservoir,682,39.04644,-107.87414,9960,142
2016-03-03,Park Reservoir,682,39.04644,-107.87414,9960,142
2016-03-04,Park Reservoir,682,39.04644,-107.87414,9960,140
2016-03-05,Park Reservoir,682,39.04644,-107.87414,9960,140
2016-03-06,Park Reservoir,682,39.04644,-107.87414,9960,137
2016-03-07,Park Reservoir,682,39.04644,-107.87414,9960,155
2016-03-08,Park Reservoir,682,39.04644,-107.87414,9960,173
2016-03-09,Park Reservoir,682,39.04644,-107.87414,9960,173
2016-03-10,Park Reservoir,682,39.04644,-107.87414,9960,168
2016-03-11,Park Reservoir,682,39.04644,-107.87414,9960,165
2016-03-12,Park Reservoir,682,39.04644,-107.87414,9960,160
2016-03-13,Park Reservoir,682,39.04644,-107.87414,9960,157
2016-03-14,Park Reservoir,682,39.04644,-107.87414,9960,157
2016-03-15,Park Reservoir,682,39.04644,-107.87414,9960,163
2016-03-16,Park Reservoir,682,39.04644,-107.87414,9960,173
2016-03-17,Park Reservoir,682,39.04644,-107.87414,9960,168
2016-03-18,Park Reservoir,682,39.04644,-107.87414,9960,163
2016-03-19,Park Reservoir,682,39.04644,-107.87414,9960,163
2016-03-20,Park Reservoir,682,39.04644,-107.87414,9960,160
2016-03-21,Park Reservoir,682,39.04644,-107.87414,9960,157
2016-03-22,Park Reservoir,682,39.04644,-107.87414,9960,152
2016-03-23,Park Reservoir,682,39.04644,-107.87414,9960,165
2016-03-24,Park Reservoir,682,39.04644,-107.87414,9960,178
2016-03-25,Park Reservoir,682,39.04644,-107.87414,9960,175
2016-03-26,Park Reservoir,682,39.04644,-107.87414,9960,180
2016-03-27,Park Reservoir,682,39.04644,-107.87414,9960,173
2016-03-28,Park Reservoir,682,39.04644,-107.87414,9960,168
2016-03-29,Park Reservoir,682,39.04644,-107.87414,9960,165
2016-03-30,Park Reservoir,682,39.04644,-107.87414,9960,185
2016-03-31,Park Reservoir,682,39.04644,-107.87414,9960,185
2016-04-01,Park Reservoir,682,39.04644,-107.87414,9960,188
2016-04-02,Park Reservoir,682,39.04644,-107.87414,9960,180
2016-04-03,Park Reservoir,682,39.04644,-107.87414,9960,175
2016-04-04,Park Reservoir,682,39.04644,-107.87414,9960,173
2016-04-05,Park Reservoir,682,39.04644,-107.87414,9960,170
2016-04-06,Park Reservoir,682,39.04644,-107.87414,9960,170
2016-04-07,Park Reservoir,682,39.04644,-107.87414,9960,168
2016-04-08,Park Reservoir,682,39.04644,-107.87414,9960,163
2016-04-09,Park Reservoir,682,39.04644,-107.87414,9960,157
2016-04-10,Park Reservoir,682,39.04644,-107.87414,9960,160
2016-04-11,Park Reservoir,682,39.04644,-107.87414,9960,160
2016-04-12,Park Reservoir,682,39.04644,-107.87414,9960,160
2016-04-13,Park Reservoir,682,39.04644,-107.87414,9960,157
2016-04-14,Park Reservoir,682,39.04644,-107.87414,9960,155
2016-04-15,Park Reservoir,682,39.04644,-107.87414,9960,152
2016-04-16,Park Reservoir,682,39.04644,-107.87414,9960,157
2016-04-17,Park Reservoir,682,39.04644,-107.87414,9960,163
2016-04-18,Park Reservoir,682,39.04644,-107.87414,9960,163
2016-04-19,Park Reservoir,682,39.04644,-107.87414,9960,163
2016-04-20,Park Reservoir,682,39.04644,-107.87414,9960,170
2016-04-21,Park Reservoir,682,39.04644,-107.87414,9960,165
2016-04-22,Park Reservoir,682,39.04644,-107.87414,9960,160
2016-04-23,Park Reservoir,682,39.04644,-107.87414,9960,155
2016-04-24,Park Reservoir,682,39.04644,-107.87414,9960,155
2016-04-25,Park Reservoir,682,39.04644,-107.87414,9960,152
2016-04-26,Park Reservoir,682,39.04644,-107.87414,9960,160
2016-04-27,Park Reservoir,682,39.04644,-107.87414,9960,180
2016-04-28,Park Reservoir,682,39.04644,-107.87414,9960,178
2016-04-29,Park Reservoir,682,39.04644,-107.87414,9960,178
2016-04-30,Park Reservoir,682,39.04644,-107.87414,9960,180
2016-05-01,Park Reservoir,682,39.04644,-107.87414,9960,178
2016-05-02,Park Reservoir,682,39.04644,-107.87414,9960,196
2016-05-03,Park Reservoir,682,39.04644,-107.87414,9960,178
2016-05-04,Park Reservoir,682,39.04644,-107.87414,9960,170
2016-05-05,Park Reservoir,682,39.04644,-107.87414,9960,165
2016-05-06,Park Reservoir,682,39.04644,-107.87414,9960,160
2016-05-07,Park Reservoir,682,39.04644,-107.87414,9960,157
2016-05-08,Park Reservoir,682,39.04644,-107.87414,9960,163
2016-05-09,Park Reservoir,682,39.04644,-107.87414,9960,183
2016-05-10,Park Reservoir,682,39.04644,-107.87414,9960,170
2016-05-11,Park Reservoir,682,39.04644,-107.87414,9960,170
2016-05-12,Park Reservoir,682,39.04644,-107.87414,9960,168
2016-05-13,Park Reservoir,682,39.04644,-107.87414,9960,163
2016-05-14,Park Reservoir,682,39.04644,-107.87414,9960,160
2016-05-15,Park Reservoir,682,39.04644,-107.87414,9960,152
2016-05-16,Park Reservoir,682,39.04644,-107.87414,9960,152
2016-05-17,Park Reservoir,682,39.04644,-107.87414,9960,152
2016-05-18,Park Reservoir,682,39.04644,-107.87414,9960,150
2016-05-19,Park Reservoir,682,39.04644,-107.87414,9960,150
2016-05-20,Park Reservoir,682,39.04644,-107.87414,9960,147
2016-05-21,Park Reservoir,682,39.04644,-107.87414,9960,142
2016-05-22,Park Reservoir,682,39.04644,-107.87414,9960,137
2016-05-23,Park Reservoir,682,39.04644,-107.87414,9960,135
2016-05-24,Park Reservoir,682,39.04644,-107.87414,9960,130
2016-05-25,Park Reservoir,682,39.04644,-107.87414,9960,124
2016-05-26,Park Reservoir,682,39.04644,-107.87414,9960,119
2016-05-27,Park Reservoir,682,39.04644,-107.87414,9960,117
2016-05-28,Park Reservoir,682,39.04644,-107.87414,9960,112
2016-05-29,Park Reservoir,682,39.04644,-107.87414,9960,109
2016-05-30,Park Reservoir,682,39.04644,-107.87414,9960,107
2016-05-31,Park Reservoir,682,39.04644,-107.87414,9960,102
2016-06-01,Park Reservoir,682,39.04644,-107.87414,9960,94
2016-06-02,Park Reservoir,682,39.04644,-107.87414,9960,89
2016-06-03,Park Reservoir,682,39.04644,-107.87414,9960,81
2016-06-04,Park Reservoir,682,39.04644,-107.87414,9960,76
2016-06-05,Park Reservoir,682,39.04644,-107.87414,9960,66
2016-06-06,Park Reservoir,682,39.04644,-107.87414,9960,58
2016-06-07,Park Reservoir,682,39.04644,-107.87414,9960,53
2016-06-08,Park Reservoir,682,39.04644,-107.87414,9960,48
2016-06-09,Park Reservoir,682,39.04644,-107.87414,9960,41
2016-06-10,Park Reservoir,682,39.04644,-107.87414,9960,30
2016-06-11,Park Reservoir,682,39.04644,-107.87414,9960,23
2016-06-12,Park Reservoir,682,39.04644,-107.87414,9960,15
2016-06-13,Park Reservoir,682,39.04644,-107.87414,9960,8
2016-06-14,Park Reservoir,682,39.04644,-107.87414,9960,5
2016-06-15,Park Reservoir,682,39.04644,-107.87414,9960,3
2016-06-16,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-17,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-18,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-19,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-20,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-21,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-22,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-23,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-24,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-25,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-26,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-27,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-28,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-29,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-06-30,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-01,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-02,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-03,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-04,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-05,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-06,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-07,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-08,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-09,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-10,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-11,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-12,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-13,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-14,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-15,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-16,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-17,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-18,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-19,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-20,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-21,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-22,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-23,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-24,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-25,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-26,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-27,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-28,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-29,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-30,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-07-31,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-01,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-02,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-03,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-04,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-05,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-06,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-07,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-08,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-09,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-10,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-11,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-12,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-13,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-14,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-15,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-16,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-17,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-18,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-19,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-20,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-21,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-22,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-23,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-24,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-25,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-26,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-27,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-28,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-29,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-30,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-08-31,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-01,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-02,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-03,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-04,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-05,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-06,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-07,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-08,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-09,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-10,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-11,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-12,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-13,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-14,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-15,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-16,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-17,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-18,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-19,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-20,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-21,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-22,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-23,Park Reservoir,682,39.04644,-107.87414,9960,0
2016-09-24,Park Reservoir,682,39.04644,-107.87414,9960,5
2016-09-25,Park Reservoir,682,39.04644,-107.87414,9960,5
